Employee ID;Full Name;Job Title;Department;Business Unit;Gender;Ethnicity;Age;Hire Date;Annual Salary;Bonus %;Country;City;Exit Date;Latitude;Longitude
E03694;Hailey Watson;Senior Manager;Accounting;Corporate;Female;Black;31;20/01/2017;124629;0.1;United States;Columbus;;39.9828348;-83.1556352
E03694;Eli Reed;Systems Analyst;IT;Corporate;Male;Caucasian;51;27/02/2014;53929;0;United States;Miami;22/12/2017;25.7823843;-80.3118592
E03697;Isaac Woods;Manager;Sales;Corporate;Male;Caucasian;28;08/01/2021;108826;0.1;United States;Miami;;25.7823843;-80.3118592
E03717;Joseph Ruiz;Field Engineer;Engineering;Manufacturing;Male;Latino;45;26/02/2002;75819;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03718;Zoe Zhou;Manager;Finance;Corporate;Female;Asian;61;06/10/2009;103096;0.07;China;Beijing;;39.9384171;116.0678242
E03719;Jack Brown;Analyst;Marketing;Corporate;Male;Caucasian;55;07/12/2004;40752;0;United States;Phoenix;;33.6049778;-112.4546902
E03720;Dominic Clark;Quality Engineer;Engineering;Research & Development;Male;Caucasian;52;17/10/2012;71476;0;United States;Phoenix;;33.6049778;-112.4546902
E03720;Genesis Hunter;Manager;Finance;Corporate;Female;Caucasian;48;22/04/1999;102847;0.05;United States;Chicago;;41.8336152;-87.8967698
E03737;Kennedy Rahman;System Administrator;Human Resources;Manufacturing;Female;Asian;49;28/02/2003;211291;0.37;China;Chongqing;;29.5548108;106.3837459
E03749;Kennedy Foster;Manager;Marketing;Speciality Products;Female;Caucasian;53;23/11/2013;113135;0.05;United States;Austin;;30.3076576;-97.9205502
E03750;Elias Dang;Director;Engineering;Speciality Products;Male;Asian;64;29/08/1995;158787;0.18;China;Chengdu;;30.6584246;103.9107386
E03750;Jordan Cho;Analyst II;Accounting;Speciality Products;Male;Asian;28;24/08/2018;61410;0;United States;Phoenix;;33.6049778;-112.4546902
E03758;Liam Zhang;Director;Marketing;Research & Development;Male;Asian;29;15/09/2021;199783;0.21;United States;Chicago;10/04/2022;41.8336152;-87.8967698
E03774;Hannah Mejia;System Administrator;Marketing;Corporate;Female;Latino;47;13/03/1999;239394;0.32;United States;Austin;;30.3076576;-97.9205502
E03778;Luke Vu;Senior Manager;Marketing;Speciality Products;Male;Asian;52;04/06/2018;154884;0.1;China;Shanghai;;31.2239286;121.147112
E03795;Hazel Young;Senior Manager;Sales;Speciality Products;Female;Black;30;13/08/2017;154624;0.15;United States;Austin;;30.3076576;-97.9205502
E03799;Natalie Hwang;Senior Analyst;Finance;Speciality Products;Female;Asian;63;31/12/1999;89523;0;United States;Phoenix;;33.6049778;-112.4546902
E03802;Thomas Vazquez;Director;Engineering;Corporate;Male;Latino;46;19/07/2014;173629;0.21;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03805;Autumn Gonzales;Analyst II;Sales;Corporate;Female;Latino;34;06/06/2012;72126;0;Brazil;Manaus;;-3.0446589;-60.0495051
E03807;Kennedy Do;Computer Systems Manager;IT;Manufacturing;Female;Asian;42;15/10/2005;67398;0.07;United States;Phoenix;;33.6049778;-112.4546902
E03807;Noah Chen;Senior Manager;Marketing;Manufacturing;Male;Asian;63;01/03/2015;148321;0.15;China;Beijing;;39.9384171;116.0678242
E03816;Leilani Chow;Director;Human Resources;Corporate;Female;Asian;27;23/02/2021;199041;0.16;China;Beijing;;39.9384171;116.0678242
E03824;Penelope Coleman;Analyst;Finance;Corporate;Female;Black;36;27/08/2021;48906;0;United States;Miami;;25.7823843;-80.3118592
E03824;Jameson Martin;Technical Architect;IT;Corporate;Male;Caucasian;37;15/02/2008;71695;0;United States;Phoenix;;33.6049778;-112.4546902
E03830;Eva Coleman;Director;IT;Research & Development;Female;Black;37;20/09/2009;167199;0.2;United States;Seattle;;47.606209;-122.332069
E03830;Madison Her;Technical Architect;IT;Speciality Products;Female;Asian;56;22/06/1996;82806;0;United States;Seattle;;47.606209;-122.332069
E03834;Anthony Carter;Director;Engineering;Speciality Products;Male;Caucasian;41;15/03/2007;155926;0.24;United States;Columbus;30/05/2008;39.9828348;-83.1556352
E03838;Madeline Walker;Senior Analyst;Finance;Speciality Products;Female;Caucasian;34;13/06/2018;77203;0;United States;Chicago;;41.8336152;-87.8967698
E03849;Evelyn Jung;Analyst;Sales;Research & Development;Female;Asian;30;14/02/2021;48340;0;China;Beijing;;39.9384171;116.0678242
E03849;Harper Chin;Quality Engineer;Engineering;Manufacturing;Female;Asian;50;09/07/2002;92209;0;China;Shanghai;;31.2239286;121.147112
E03854;Camila Li;Senior Manager;IT;Research & Development;Female;Asian;60;24/07/2010;126911;0.1;China;Shanghai;;31.2239286;121.147112
E03858;John Cho;Director;Human Resources;Speciality Products;Male;Asian;47;03/11/2019;195385;0.21;China;Chengdu;;30.6584246;103.9107386
E03863;Madeline Watson;Account Representative;Sales;Research & Development;Female;Black;40;27/05/2009;62411;0;United States;Miami;14/08/2021;25.7823843;-80.3118592
E03864;Ella Hunter;Analyst;Finance;Manufacturing;Female;Caucasian;51;18/01/2017;53799;0;United States;Columbus;;39.9828348;-83.1556352
E03866;Jordan Zhu;Senior Manager;Marketing;Manufacturing;Male;Asian;32;29/01/2017;143970;0.12;United States;Seattle;09/12/2017;47.606209;-122.332069
E03870;Madeline Allen;Cloud Infrastructure Architect;IT;Manufacturing;Female;Caucasian;30;03/02/2020;94652;0;United States;Seattle;;47.606209;-122.332069
E03875;Aurora Simmons;Development Engineer;Engineering;Corporate;Female;Caucasian;51;22/12/1995;96475;0;United States;Austin;;30.3076576;-97.9205502
E03880;Samantha Woods;Analyst;Accounting;Speciality Products;Female;Caucasian;56;25/12/2019;54829;0;United States;Phoenix;;33.6049778;-112.4546902
E03881;Andrew Reed;System Administrator;IT;Corporate;Male;Black;28;17/06/2019;65341;0;United States;Miami;11/04/2022;25.7823843;-80.3118592
E03889;Caleb Flores;Manager;Human Resources;Manufacturing;Male;Latino;34;13/08/2013;113909;0.06;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03890;Nevaeh Jones;System Administrator;Sales;Manufacturing;Female;Caucasian;31;20/08/2020;219693;0.3;United States;Austin;;30.3076576;-97.9205502
E03890;Everett Khan;Solutions Architect;IT;Manufacturing;Male;Asian;43;18/01/2017;86417;0;United States;Chicago;;41.8336152;-87.8967698
E03893;Alice Xiong;System Administrator;Engineering;Manufacturing;Female;Asian;55;02/09/2018;221465;0.34;China;Chengdu;;30.6584246;103.9107386
E03894;Charlotte Chang;Manager;Sales;Research & Development;Female;Asian;50;07/05/2000;106428;0.07;United States;Chicago;;41.8336152;-87.8967698
E03901;Luca Truong;Director;Marketing;Corporate;Male;Asian;45;11/12/2004;168846;0.24;China;Chongqing;;29.5548108;106.3837459
E03902;Madison Hunter;Network Administrator;IT;Corporate;Female;Caucasian;40;05/02/2012;61523;0;United States;Columbus;;39.9828348;-83.1556352
E03904;Hunter Ortiz;Senior Analyst;Finance;Corporate;Male;Latino;46;20/01/2013;86061;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03906;Piper Richardson;Senior Analyst;Sales;Corporate;Female;Caucasian;38;27/01/2008;80024;0;United States;Columbus;;39.9828348;-83.1556352
E03907;Camila Watson;System Administrator;Finance;Speciality Products;Female;Caucasian;32;02/01/2018;190253;0.33;United States;Austin;;30.3076576;-97.9205502
E03908;Miles Evans;Network Architect;IT;Manufacturing;Male;Caucasian;54;24/10/1994;87216;0;United States;Miami;;25.7823843;-80.3118592
E03910;Nova Hsu;Manager;Human Resources;Speciality Products;Female;Asian;32;03/01/2017;101870;0.1;United States;Phoenix;;33.6049778;-112.4546902
E03912;Carter Turner;Senior Analyst;Marketing;Corporate;Male;Caucasian;33;17/11/2015;91632;0;United States;Phoenix;;33.6049778;-112.4546902
E03919;Grayson Chan;Engineering Manager;Engineering;Speciality Products;Male;Asian;46;20/10/2011;114250;0.14;China;Chengdu;;30.6584246;103.9107386
E03928;Miles Dang;IT Coordinator;IT;Speciality Products;Male;Asian;61;24/09/2000;40063;0;United States;Miami;;25.7823843;-80.3118592
E03935;Cora Jiang;System Administrator;IT;Corporate;Female;Asian;53;30/04/2008;182202;0.3;United States;Austin;;30.3076576;-97.9205502
E03941;Isla Han;Technical Architect;IT;Manufacturing;Female;Asian;58;18/06/2005;86089;0;United States;Chicago;;41.8336152;-87.8967698
E03947;Logan Soto;System Administrator;Finance;Research & Development;Male;Latino;36;18/08/2018;223404;0.32;United States;Columbus;;39.9828348;-83.1556352
E03956;Sophia Roberts;Senior Manager;Sales;Research & Development;Female;Caucasian;62;02/08/1999;137995;0.14;United States;Austin;;30.3076576;-97.9205502
E03968;Joshua Chin;Senior Manager;Marketing;Manufacturing;Male;Asian;60;26/07/2021;121480;0.14;United States;Phoenix;;33.6049778;-112.4546902
E03971;Lillian Chen;Senior Manager;Marketing;Research & Development;Female;Asian;25;09/04/2020;157057;0.1;United States;Columbus;;39.9828348;-83.1556352
E03972;Jordan Gomez;Senior Analyst;Accounting;Research & Development;Male;Latino;58;15/09/1994;98769;0;Brazil;Rio de Janerio;03/10/2016;-22.9140457;-43.6107907
E03980;Lydia Huynh;Account Representative;Sales;Speciality Products;Female;Asian;45;16/08/2000;60113;0;United States;Chicago;;41.8336152;-87.8967698
E03981;Eliana Li;Test Engineer;Engineering;Research & Development;Female;Asian;63;07/05/2018;67987;0;United States;Miami;;25.7823843;-80.3118592
E03984;Hailey Foster;Controls Engineer;Engineering;Manufacturing;Female;Black;55;21/03/2021;95562;0;United States;Chicago;;41.8336152;-87.8967698
E03988;Dominic Thomas;Analyst II;Marketing;Manufacturing;Male;Caucasian;48;28/09/2005;74655;0;United States;Austin;;30.3076576;-97.9205502
E03994;Henry Jung;Automation Engineer;Engineering;Manufacturing;Male;Asian;57;26/02/2018;103183;0;United States;Austin;09/07/2021;30.3076576;-97.9205502
E04000;Skylar Carrillo;Engineering Manager;Engineering;Corporate;Female;Latino;44;18/12/2008;92753;0.13;United States;Austin;24/06/2021;30.3076576;-97.9205502
E04004;Everleigh Shah;Test Engineer;Engineering;Research & Development;Female;Asian;36;14/12/2018;96757;0;United States;Columbus;;39.9828348;-83.1556352
E04005;Lincoln Wong;Senior Analyst;Finance;Corporate;Male;Asian;49;07/06/2019;80700;0;United States;Columbus;;39.9828348;-83.1556352
E04018;Emery Ford;Analyst II;Marketing;Corporate;Female;Caucasian;39;18/04/2017;58745;0;United States;Austin;;30.3076576;-97.9205502
E04029;Jayden Jimenez;Manager;Human Resources;Corporate;Male;Latino;46;24/09/2011;102167;0.06;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04032;Emery Zhang;Field Engineer;Engineering;Corporate;Female;Asian;45;28/02/2012;89659;0;China;Beijing;;39.9384171;116.0678242
E04035;Penelope Johnson;Senior Analyst;Marketing;Research & Development;Female;Caucasian;34;25/06/2012;83066;0;United States;Chicago;05/06/2013;41.8336152;-87.8967698
E04035;Ava Thompson;Senior Manager;Finance;Manufacturing;Female;Asian;42;18/03/2011;150034;0.12;China;Beijing;;39.9384171;116.0678242
E04037;Roman Martinez;Senior Manager;Finance;Research & Development;Male;Latino;31;19/09/2015;145846;0.15;Brazil;Manaus;;-3.0446589;-60.0495051
E04041;Clara Huynh;IT Coordinator;IT;Speciality Products;Female;Asian;39;18/11/2020;48415;0;China;Shanghai;;31.2239286;121.147112
E04048;Julian Lee;IT Systems Architect;IT;Corporate;Male;Asian;51;17/01/2003;91399;0;United States;Seattle;;47.606209;-122.332069
E04072;Emery Mitchell;System Administrator;Finance;Manufacturing;Female;Caucasian;48;02/06/2018;231567;0.36;United States;Seattle;;47.606209;-122.332069
E04079;Christopher Butler;Network Architect;IT;Manufacturing;Male;Caucasian;41;05/10/2017;67468;0;United States;Miami;;25.7823843;-80.3118592
E04087;Adam Kaur;Manager;IT;Corporate;Male;Asian;60;29/01/2000;109059;0.07;China;Chengdu;;30.6584246;103.9107386
E04088;Ezra Liang;System Administrator;Finance;Research & Development;Male;Asian;52;26/05/1997;216999;0.37;United States;Miami;;25.7823843;-80.3118592
E04089;Sebastian Fong;Senior Manager;IT;Manufacturing;Male;Asian;46;16/12/2017;136716;0.12;United States;Austin;;30.3076576;-97.9205502
E04095;Sadie Patterson;Senior Analyst;Accounting;Speciality Products;Female;Caucasian;38;24/07/2020;89390;0;United States;Seattle;;47.606209;-122.332069
E04095;Ryan Holmes;Senior Manager;Marketing;Speciality Products;Male;Caucasian;45;11/01/2018;127422;0.15;United States;Columbus;;39.9828348;-83.1556352
E04101;Olivia Harris;Director;Sales;Speciality Products;Female;Caucasian;63;14/06/2020;181216;0.27;United States;Columbus;;39.9828348;-83.1556352
E04103;Isabella Soto;System Administrator;Finance;Corporate;Female;Latino;27;15/12/2021;255369;0.33;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04105;Theodore Dinh;Technical Architect;IT;Manufacturing;Male;Asian;59;29/11/1997;99975;0;China;Chongqing;;29.5548108;106.3837459
E04108;Jade Figueroa;Senior Analyst;Sales;Manufacturing;Female;Latino;33;14/05/2012;88343;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04109;Leah Bryant;IT Coordinator;IT;Manufacturing;Female;Caucasian;55;30/04/2004;40124;0;United States;Austin;;30.3076576;-97.9205502
E04112;Axel Chu;Systems Analyst;IT;Research & Development;Male;Asian;43;04/05/2018;59888;0;China;Beijing;;39.9384171;116.0678242
E04114;Christopher Lim;Director;IT;Research & Development;Male;Asian;55;13/03/2007;184648;0.24;China;Shanghai;;31.2239286;121.147112
E04116;David Barnes;Director;IT;Corporate;Male;Caucasian;64;03/11/2013;186503;0.24;United States;Columbus;;39.9828348;-83.1556352
E04123;Andrew Holmes;System Administrator;IT;Speciality Products;Male;Black;59;30/12/2010;246619;0.36;United States;Miami;;25.7823843;-80.3118592
E04126;Dominic Baker;Senior Analyst;Accounting;Manufacturing;Male;Black;51;09/10/2020;91853;0;United States;Chicago;;41.8336152;-87.8967698
E04127;Emery Acosta;System Administrator;Sales;Research & Development;Female;Latino;42;11/09/2013;181452;0.3;United States;Columbus;;39.9828348;-83.1556352
E04128;Jacob Doan;Analyst II;Sales;Speciality Products;Male;Asian;55;02/08/2021;67130;0;United States;Miami;;25.7823843;-80.3118592
E04130;Elias Figueroa;Senior Manager;Finance;Corporate;Male;Latino;45;24/12/2021;144754;0.15;United States;Phoenix;;33.6049778;-112.4546902
E04131;Cora Rivera;Senior Analyst;Marketing;Corporate;Female;Latino;42;02/01/2021;94430;0;United States;Seattle;;47.606209;-122.332069
E04131;Ruby Choi;Analyst;Accounting;Manufacturing;Female;Asian;40;06/12/2018;57225;0;United States;Columbus;;39.9828348;-83.1556352
E04132;Kinsley Henry;Director;Marketing;Manufacturing;Female;Black;45;29/02/2008;150577;0.25;United States;Miami;;25.7823843;-80.3118592
E04136;Mason Cao;Analyst II;Finance;Corporate;Male;Asian;52;14/09/2017;74449;0;China;Beijing;;39.9384171;116.0678242
E04150;Natalia Vu;Analyst;Accounting;Research & Development;Female;Asian;54;29/12/2006;55518;0;United States;Columbus;;39.9828348;-83.1556352
E04152;Adeline Huang;Controls Engineer;Engineering;Manufacturing;Female;Asian;34;16/12/2019;99989;0;China;Chengdu;;30.6584246;103.9107386
E04155;Dylan Dominguez;Senior Analyst;Marketing;Research & Development;Male;Latino;42;07/04/2015;99697;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04157;William Cao;Senior Analyst;Marketing;Manufacturing;Male;Asian;63;12/02/2017;77629;0;China;Beijing;;39.9384171;116.0678242
E04163;David Herrera;Engineering Manager;Engineering;Speciality Products;Male;Latino;32;09/10/2021;102298;0.13;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04165;Sophie Vang;Senior Manager;Marketing;Manufacturing;Female;Asian;25;14/09/2021;136810;0.14;China;Chongqing;;29.5548108;106.3837459
E04167;Henry Alvarez;Senior Business Partner;Human Resources;Manufacturing;Male;Latino;48;12/04/2005;87158;0;Brazil;Manaus;;-3.0446589;-60.0495051
E04168;Mila Juarez;Manager;Sales;Speciality Products;Female;Latino;38;21/09/2017;119647;0.09;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04170;Grayson Chin;System Administrator;IT;Research & Development;Male;Asian;26;09/05/2020;256561;0.39;United States;Austin;;30.3076576;-97.9205502
E04174;Maverick Henry;Computer Systems Manager;IT;Research & Development;Male;Caucasian;26;10/07/2019;69110;0.05;United States;Chicago;;41.8336152;-87.8967698
E04189;Ariana Kim;Network Architect;IT;Manufacturing;Female;Asian;33;29/06/2014;96366;0;China;Chengdu;;30.6584246;103.9107386
E04194;Madison Kumar;Director;Accounting;Speciality Products;Female;Asian;55;17/10/2010;188727;0.23;China;Chengdu;;30.6584246;103.9107386
E04207;John Contreras;Analyst II;Marketing;Manufacturing;Male;Latino;35;15/05/2011;66889;0;United States;Columbus;;39.9828348;-83.1556352
E04213;Hailey Xi;Manager;Accounting;Corporate;Female;Asian;52;19/11/2021;111006;0.08;China;Chongqing;;29.5548108;106.3837459
E04217;Lydia Williams;System Administrator;IT;Manufacturing;Female;Black;35;29/10/2014;91592;0;United States;Chicago;;41.8336152;-87.8967698
E04221;Roman King;Analyst II;Finance;Corporate;Male;Caucasian;60;16/08/2007;58671;0;United States;Columbus;;39.9828348;-83.1556352
E04222;Quinn Xiong;Test Engineer;Engineering;Research & Development;Female;Asian;55;08/09/2013;73248;0;United States;Columbus;;39.9828348;-83.1556352
E04224;Lucas Ramos;Senior Business Partner;Human Resources;Speciality Products;Male;Latino;56;21/01/1998;72303;0;United States;Phoenix;;33.6049778;-112.4546902
E04226;Andrew Moore;Operations Engineer;Engineering;Manufacturing;Male;Caucasian;47;02/01/2001;120628;0;United States;Chicago;;41.8336152;-87.8967698
E04239;Everleigh Ng;Senior Manager;Finance;Research & Development;Female;Asian;51;10/06/2021;146742;0.1;China;Shanghai;;31.2239286;121.147112
E04242;Alice Lopez;Test Engineer;Engineering;Speciality Products;Female;Latino;48;27/06/2009;82907;0;United States;Seattle;;47.606209;-122.332069
E04247;Camila Evans;Manager;Marketing;Research & Development;Female;Black;55;20/12/1992;113950;0.09;United States;Miami;;25.7823843;-80.3118592
E04249;Hadley Dang;System Administrator;Accounting;Corporate;Female;Asian;47;26/12/2021;243568;0.33;United States;Austin;;30.3076576;-97.9205502
E04265;Natalia Diaz;Operations Engineer;Engineering;Corporate;Female;Latino;62;12/10/2006;79785;0;United States;Austin;;30.3076576;-97.9205502
E04267;Greyson Sanders;Cloud Infrastructure Architect;IT;Speciality Products;Male;Black;28;06/03/2019;90304;0;United States;Chicago;;41.8336152;-87.8967698
E04277;Zoe Do;Analyst II;Sales;Speciality Products;Female;Asian;60;08/01/2014;51877;0;China;Beijing;;39.9384171;116.0678242
E04285;Riley Padilla;Technical Architect;IT;Manufacturing;Female;Latino;35;15/05/2013;78940;0;United States;Miami;;25.7823843;-80.3118592
E04288;Ella White;Development Engineer;Engineering;Manufacturing;Female;Caucasian;25;20/01/2020;71359;0;United States;Phoenix;;33.6049778;-112.4546902
E04290;Hannah Gomez;Technical Architect;IT;Manufacturing;Female;Latino;25;11/05/2021;83934;0;United States;Miami;;25.7823843;-80.3118592
E04299;Paisley Hall;Director;Human Resources;Speciality Products;Female;Caucasian;41;21/05/2010;153275;0.24;United States;Columbus;;39.9828348;-83.1556352
E04308;Kai Flores;Development Engineer;Engineering;Manufacturing;Male;Latino;35;23/05/2017;65566;0;United States;Seattle;;47.606209;-122.332069
E04323;Melody Valdez;Director;IT;Manufacturing;Female;Latino;28;25/01/2021;160385;0.23;United States;Miami;18/05/2021;25.7823843;-80.3118592
E04332;Luke Martin;Analyst;Finance;Manufacturing;Male;Black;25;16/05/2020;41336;0;United States;Miami;20/05/2021;25.7823843;-80.3118592
E04332;Ezra Simmons;Automation Engineer;Engineering;Speciality Products;Male;Caucasian;38;01/07/2010;78237;0;United States;Phoenix;;33.6049778;-112.4546902
E04335;Parker Allen;Senior Analyst;Sales;Speciality Products;Male;Caucasian;31;13/08/2018;81828;0;United States;Miami;;25.7823843;-80.3118592
E04342;Samantha Barnes;System Administrator;Marketing;Speciality Products;Female;Caucasian;29;05/01/2017;190401;0.37;United States;Columbus;;39.9828348;-83.1556352
E04345;Eliana Grant;Engineering Manager;Engineering;Speciality Products;Female;Caucasian;64;20/06/1994;109456;0.1;United States;Chicago;;41.8336152;-87.8967698
E04348;Natalia Owens;Manager;Human Resources;Manufacturing;Female;Caucasian;31;18/01/2021;104162;0.07;United States;Austin;;30.3076576;-97.9205502
E04354;Raelynn Rios;Vice President;Board Member;Strategy;Female;Latino;43;21/08/2016;258498;0.35;United States;Columbus;;39.9828348;-83.1556352
E04358;Grayson Soto;Business Partner;Human Resources;Manufacturing;Male;Latino;34;03/08/2015;52200;0;United States;Columbus;;39.9828348;-83.1556352
E04359;Layla Salazar;Solutions Architect;IT;Corporate;Female;Latino;59;19/03/2014;90901;0;United States;Seattle;;47.606209;-122.332069
E04359;Greyson Lam;System Administrator;Accounting;Manufacturing;Male;Asian;25;08/02/2021;198243;0.31;United States;Miami;;25.7823843;-80.3118592
E04363;Savannah Singh;Director;Marketing;Speciality Products;Female;Asian;53;20/06/1997;164399;0.25;United States;Seattle;;47.606209;-122.332069
E04369;Santiago f Gray;Quality Engineer;Engineering;Corporate;Male;Caucasian;27;11/09/2018;80745;0;United States;Chicago;;41.8336152;-87.8967698
E04378;William Evans;Network Administrator;IT;Manufacturing;Male;Black;31;07/05/2016;71192;0;United States;Austin;;30.3076576;-97.9205502
E04379;Scarlett Rodriguez;Senior Analyst;Finance;Manufacturing;Female;Latino;60;24/02/2007;71699;0;Brazil;Manaus;;-3.0446589;-60.0495051
E04380;Naomi Washington;Manager;IT;Speciality Products;Female;Caucasian;51;13/03/2020;107195;0.09;United States;Austin;;30.3076576;-97.9205502
E04386;Cameron Powell;Business Partner;Human Resources;Manufacturing;Male;Black;41;20/08/2004;49186;0;United States;Austin;17/06/2008;30.3076576;-97.9205502
E04387;Everleigh White;Network Architect;IT;Speciality Products;Female;Caucasian;59;20/10/2017;86831;0;United States;Phoenix;;33.6049778;-112.4546902
E04398;Oliver Yang;Director;Marketing;Speciality Products;Male;Asian;31;10/06/2019;176710;0.15;United States;Miami;;25.7823843;-80.3118592
E04403;Dominic Hu;Manager;Accounting;Speciality Products;Male;Asian;34;13/02/2012;118708;0.07;China;Shanghai;;31.2239286;121.147112
E04413;Andrew Thomas;Controls Engineer;Engineering;Manufacturing;Male;Caucasian;36;02/12/2016;113781;0;United States;Columbus;;39.9828348;-83.1556352
E04415;Penelope Fong;Director;Accounting;Corporate;Female;Asian;60;14/05/2004;186378;0.26;China;Chongqing;;29.5548108;106.3837459
E04415;Leonardo Luong;Manager;Finance;Manufacturing;Male;Asian;52;29/12/1999;116527;0.07;United States;Phoenix;;33.6049778;-112.4546902
E04417;Chloe Salazar;Senior Manager;Human Resources;Speciality Products;Female;Latino;45;22/05/2011;152353;0.14;United States;Seattle;;47.606209;-122.332069
E04419;Sophia Ahmed;Senior Manager;Sales;Speciality Products;Female;Asian;30;13/06/2015;127972;0.11;United States;Seattle;;47.606209;-122.332069
E04444;Brooklyn Ruiz;IT Coordinator;IT;Manufacturing;Female;Latino;61;10/08/2014;57446;0;United States;Phoenix;;33.6049778;-112.4546902
E04448;Adrian Ruiz;Senior Analyst;Finance;Corporate;Male;Latino;34;04/09/2014;95499;0;Brazil;Sao Paulo;11/08/2017;-23.6820636;-46.9249441
E04449;Miles Hsu;Analyst II;Finance;Research & Development;Male;Asian;55;16/03/2014;74552;0;China;Chengdu;;30.6584246;103.9107386
E04458;Alexander Bryant;Field Engineer;Engineering;Speciality Products;Male;Caucasian;30;02/10/2021;88758;0;United States;Seattle;;47.606209;-122.332069
E04464;Cooper Yoon;Engineering Manager;Engineering;Research & Development;Male;Asian;60;15/02/2018;106079;0.14;United States;Austin;09/04/2021;30.3076576;-97.9205502
E04466;Connor Bell;Network Administrator;IT;Corporate;Male;Black;54;01/04/2000;76352;0;United States;Austin;;30.3076576;-97.9205502
E04472;Alexander Foster;Analyst II;Marketing;Manufacturing;Male;Black;35;03/07/2020;51513;0;United States;Columbus;;39.9828348;-83.1556352
E04474;Mila Hong;Test Engineer;Engineering;Research & Development;Female;Asian;30;22/05/2017;86858;0;China;Chongqing;08/10/2017;29.5548108;106.3837459
E04477;Connor Grant;Senior Analyst;Accounting;Speciality Products;Male;Caucasian;27;13/10/2021;74077;0;United States;Seattle;;47.606209;-122.332069
E04484;Vivian Thao;Quality Engineer;Engineering;Research & Development;Female;Asian;45;23/04/2015;60017;0;United States;Chicago;;41.8336152;-87.8967698
E04487;Audrey Hwang;Senior Analyst;Accounting;Speciality Products;Female;Asian;45;17/06/2020;89841;0;China;Beijing;;39.9384171;116.0678242
E04491;Nathan Chan;Cloud Infrastructure Architect;IT;Corporate;Male;Asian;45;02/03/2000;91276;0;United States;Seattle;;47.606209;-122.332069
E04504;Jameson Alvarado;Enterprise Architect;IT;Manufacturing;Male;Latino;47;14/03/1999;92897;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04517;Amelia Choi;Manager;Marketing;Speciality Products;Female;Asian;43;11/06/2006;117278;0.09;United States;Miami;;25.7823843;-80.3118592
E04529;Gabriel Yu;Technical Architect;IT;Speciality Products;Male;Asian;42;23/06/2014;64677;0;China;Chongqing;;29.5548108;106.3837459
E04533;Easton Bailey;Manager;Accounting;Manufacturing;Male;Caucasian;29;25/01/2019;113527;0.06;United States;Austin;;30.3076576;-97.9205502
E04535;Charlotte Vo;System Administrator;IT;Speciality Products;Female;Asian;57;10/01/2014;74854;0;United States;Seattle;;47.606209;-122.332069
E04536;Layla Scott;Senior Manager;Accounting;Speciality Products;Female;Caucasian;48;30/07/2010;124774;0.12;United States;Phoenix;;33.6049778;-112.4546902
E04538;Adeline Yang;Cloud Infrastructure Architect;IT;Corporate;Female;Asian;53;20/07/2011;86173;0;China;Chongqing;;29.5548108;106.3837459
E04542;Camila Cortez;Manager;Marketing;Manufacturing;Female;Latino;29;09/05/2021;129541;0.08;United States;Phoenix;24/05/2021;33.6049778;-112.4546902
E04545;Abigail Mejia;Quality Engineer;Engineering;Corporate;Female;Latino;56;05/02/2005;98581;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04546;Jade Hunter;Cloud Infrastructure Architect;IT;Corporate;Female;Caucasian;42;05/02/2020;96636;0;United States;Columbus;;39.9828348;-83.1556352
E04547;Avery Grant;Enterprise Architect;IT;Research & Development;Female;Caucasian;49;05/03/2014;88777;0;United States;Chicago;;41.8336152;-87.8967698
E04562;Xavier Zheng;Account Representative;Sales;Manufacturing;Male;Asian;31;22/07/2017;55854;0;United States;Austin;;30.3076576;-97.9205502
E04562;Kinsley Martinez;Director;Human Resources;Speciality Products;Female;Latino;52;28/08/1993;177443;0.25;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04564;Luke Sanchez;Senior Manager;Human Resources;Manufacturing;Male;Latino;41;27/12/2015;129903;0.13;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04567;Madeline Hoang;Systems Analyst;IT;Research & Development;Female;Asian;28;25/10/2019;50111;0;China;Chengdu;;30.6584246;103.9107386
E04568;Emma Johnson;System Administrator;Finance;Speciality Products;Female;Asian;54;10/07/2011;247022;0.3;China;Beijing;;39.9384171;116.0678242
E04571;Hadley Contreras;Director;Engineering;Corporate;Female;Latino;60;04/01/2017;178502;0.2;United States;Austin;;30.3076576;-97.9205502
E04572;Jade Li;Director;IT;Speciality Products;Female;Asian;47;26/10/2012;183156;0.3;United States;Seattle;;47.606209;-122.332069
